#  
"481 ";"LP 710-31                          ";PM*;02 29 47.5957743408 -08 50 20.176016568;"     ~   ";"     ~   ";"16.62    ";"     ~   ";"     ~   ";"~                      ";"   3";"   0"
"482 ";"HD 216133                          ";PM*;22 50 19.4243064528 -07 05 24.378878724;"12.519   ";"11.316   ";"9.847    ";"8.933    ";"8.02     ";"M0.5V                  ";"  89";"   0"
"483 ";"EGGR 453                           ";WD*;22 53 53.3851734316 -06 46 54.488228178;"     ~   ";"17.53    ";"15.66    ";"15.70    ";"     ~   ";"DZ13                   ";"  87";"   1"
"484 ";"G 158-27                           ";PM*;00 06 43.1973190107 -07 32 17.019101068;"     ~   ";"     ~   ";"13.837   ";"13.605   ";"10.15    ";"M5.5V                  ";" 188";"   0"
"485 ";"G 270-1                            ";PM*;00 31 35.4125076676 -05 52 13.075416286;"     ~   ";"14.39    ";"12.75    ";"12.407   ";"     ~   ";"M3.68                  ";"  34";"   0"
"486 ";"G 31-53                            ";PM*;00 28 39.4648750195 -06 39 49.179160254;"     ~   ";"13.71    ";"12.23    ";"11.885   ";"     ~   ";"dM4.0                  ";"  54";"   0"
"487 ";"G 159-3                            ";Er*;01 51 04.1009130554 -06 07 04.996550751;"     ~   ";"16.290   ";"14.49    ";"13.00    ";"11.16    ";"M4.5Ve                 ";"  46";"   0"
"488 ";"2MASS J01443536-0716142            ";BD*;01 44 35.4064614144 -07 16 14.318758700;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"L6.5                   ";"  44";"   0"
"489 ";"G 75-35                            ";PM*;02 41 15.1372381965 -04 32 17.826269454;"     ~   ";"15.56    ";"13.79    ";"13.42    ";"     ~   ";"M4.5V                  ";"  30";"   0"
"490 ";"LP 697-26                          ";"** ";"21 20 51.746616 -03 01 54.77520        ";"     ~   ";"16.22    ";"14.58    ";"14.05    ";"     ~   ";"M4.0                   ";"   7";"   0"
"491 ";"BD-05 5715                         ";PM*;22 09 40.3443137051 -04 38 26.650757960;"13.006   ";"11.868   ";"10.366   ";"9.279    ";"7.877    ";"M3.5V                  ";" 251";"   1"
"492 ";"G 27-17                            ";PM*;22 11 13.4913952731 -02 32 37.103342176;"     ~   ";"13.648   ";"12.179   ";"11.807   ";"9.846    ";"M2                     ";"  26";"   0"
"493 ";"TRAPPIST-1                         ";LM*;23 06 29.3684948589 -05 02 29.037301866;"     ~   ";"     ~   ";"18.798   ";"16.466   ";"14.024   ";"M7.5e                  ";" 692";"   0"
"494 ";"GR* 50                             ";PM*;00 32 53.1273452568 -04 34 07.273534224;"     ~   ";"15.615   ";"13.999   ";"13.742   ";"     ~   ";"M4.5V                  ";"  21";"   0"
"495 ";"G 70-28                            ";PM*;01 00 56.3701217971 -04 26 56.558397872;"     ~   ";"15.06    ";"13.33    ";"     ~   ";"     ~   ";"M4.0V                  ";"  35";"   0"
"496 ";"LP 647-13                          ";PM*;01 09 51.2021035859 -03 43 26.390003589;"     ~   ";"20.9     ";"19.266   ";"17.168   ";"14.708   ";"M9Ve                   ";"  40";"   0"
"497 ";"LAWD 10                            ";WD*;01 37 59.3936818351 -04 59 44.668541360;"     ~   ";"13.20    ";"12.83    ";"12.8     ";"     ~   ";"DA+D1                  ";" 169";"   0"
"498 ";"LP 649-72                          ";PM*;02 14 12.5623318508 -03 57 43.588633979;"     ~   ";"17.0     ";"     ~   ";"14.768   ";"12.593   ";"M5.5V                  ";"  27";"   0"
"499 ";"2MASS J02511490-0352459            ";BD*;02 51 14.9989090169 -03 52 48.074798290;"     ~   ";"     ~   ";"     ~   ";"18.851   ";"16.509   ";"L3                     ";"  25";"   0"
"500 ";"LP 638-27                          ";PM*;21 42 39.0975994656 -00 55 49.997193132;"     ~   ";"     ~   ";"17.57    ";"     ~   ";"     ~   ";"~                      ";"   3";"   0"
"501 ";"Wolf 940                           ";PM*;21 46 40.4228878204 -00 10 23.771502145;"     ~   ";"14.31    ";"12.70    ";"12.42    ";"     ~   ";"dM4.0                  ";"  64";"   0"
"502 ";"LP 639-1                           ";PM*;21 56 55.2470506518 -01 54 09.334556143;"     ~   ";"16.4     ";"14.64    ";"     ~   ";"     ~   ";"M5.03                  ";"  32";"   0"
"503 ";"2MASSW J2224438-015852             ";BD*;22 24 43.8544128559 -01 58 53.284975671;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"L4.5V                  ";" 115";"   0"
"504 ";"LP 642-48                          ";"** ";23 20 57.7030474896 -01 47 37.294467972;"     ~   ";"15.12    ";"13.694   ";"13.43    ";"10.87    ";"M4.0V                  ";"  30";"   0"
"505 ";"V* AF Psc                          ";Er*;23 31 44.9255654328 -02 44 39.537845376;"     ~   ";"15.7     ";"14.43    ";"13.3     ";"     ~   ";"M4.5                   ";"  53";"   0"
"506 ";"G 157-77                           ";PM*;23 35 10.4624266947 -02 23 20.613547105;"     ~   ";"16.60    ";"14.69    ";"14.447   ";"     ~   ";"M5.0Ve                 ";"  79";"   0"
"507 ";"V* DY Psc                          ";BY*;00 24 24.6317407560 -01 58 19.954412004;"     ~   ";"     ~   ";"19.42    ";"17.301   ";"15.022   ";"M9.5V                  ";" 197";"   1"
"508 ";"EGGR 561                           ";WD*;00 40 22.8841464072 -00 21 30.064811976;"     ~   ";"15.29    ";"15.1     ";"     ~   ";"     ~   ";"DA3.2                  ";"  33";"   0"
"509 ";"HD 209290                          ";PM*;22 02 10.2750978279 +01 24 00.832158070;"11.838   ";"10.616   ";"9.146    ";"8.213    ";"7.245    ";"M0.5V                  ";" 213";"   0"
"510 ";"V* BR Psc                          ";BY*;23 49 12.5250852078 +02 24 04.405476893;"11.532   ";"10.427   ";"8.993    ";"8.029    ";"6.946    ";"dM1                    ";" 306";"   0"
"511 ";"G 159-46                           ";Er*;02 12 54.6227971921 +00 00 16.856670101;"     ~   ";"15.26    ";"13.58    ";"12.31    ";"10.66    ";"M4V                    ";"  54";"   0"
"512 ";"HD 15821                           ";"*  ";02 32 42.1312365048 +01 02 01.270096908;"     ~   ";"8.14     ";"7.25     ";"     ~   ";"     ~   ";"G6/8IV                 ";"  12";"   0"
"513 ";"V* ZZ Psc                          ";WD*;23 28 47.6365087803 +05 14 54.235051503;"     ~   ";"13.17    ";"     ~   ";"13.0     ";"     ~   ";"DA4.1                  ";" 456";"   0"
"514 ";"2MASS J00345157+0523050            ";BD*;"00 34 51.57696 +05 23 05.0964          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T6.5                   ";"  26";"   0"
"515 ";"HD 4628                            ";PM*;00 48 22.9759750919 +05 16 50.209484954;"7.22     ";"6.64     ";"5.74     ";"4.99     ";"4.52     ";"K2.5V                  ";" 470";"   0"
"516 ";"EGGR 7                             ";WD*;01 03 49.9225512196 +05 04 30.568726390;"     ~   ";"14.24    ";"     ~   ";"13.7     ";"     ~   ";"DA5.9                  ";"  88";"   0"
"517 ";"G 3-14                             ";PM*;01 43 20.1790598651 +04 19 17.959793419;"13.64    ";"12.45    ";"10.915   ";"9.879    ";"8.614    ";"M2V                    ";" 138";"   0"
"518 ";"BD+02 305B                         ";SB*;01 59 12.6038631048 +03 31 11.396395776;"     ~   ";"13.4     ";"12.47    ";"11.6     ";"     ~   ";"M3V                    ";"  22";"   0"
"519 ";"BD+02 348                          ";PM*;02 12 20.9873991153 +03 34 32.232373243;"12.552   ";"11.477   ";"10.042   ";"9.092    ";"7.988    ";"M1V                    ";" 170";"   0"
"520 ";"StKM 1-1950                        ";"V* ";"21 52 10.41792 +05 37 35.8596          ";"     ~   ";"13.63    ";"12.141   ";"11.836   ";"     ~   ";"M2.4V                  ";"  58";"   0"
"521 ";"G 18-49                            ";PM*;22 27 02.8059374808 +06 49 32.631540132;"     ~   ";"14.88    ";"     ~   ";"12.836   ";"     ~   ";"M4.09                  ";"  23";"   0"
"522 ";"* iot Psc                          ";PM*;"23 39 57.0413764 +05 37 34.647529      ";"4.640    ";"4.620    ";"4.120    ";"3.68     ";"3.37     ";"F7V                    ";" 598";"   0"
"523 ";"2MASS J00464841+0715177            ";BD*;00 46 48.4183760928 +07 15 17.758611180;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"L0                     ";"  17";"   0"
"524 ";"Wolf 1014                          ";PM*;22 12 35.9448323372 +08 33 11.611207118;"14.713   ";"13.545   ";"11.982   ";"10.913   ";"9.581    ";"M3.0Ve                 ";"  61";"   0"
"525 ";"BD+08 4887                         ";PM*;22 33 02.2264417643 +09 22 40.719446757;"13.119   ";"11.905   ";"10.373   ";"9.399    ";"8.329    ";"M0V                    ";" 103";"   0"
"526 ";"G 28-46                            ";"** ";"23 11 23.779632 +08 31 01.35516        ";"     ~   ";"14.09    ";"     ~   ";"12.38    ";"     ~   ";"M3V                    ";"  28";"   0"
"527 ";"G 29-73                            ";"** ";"23 50 36.19968 +09 56 53.7828          ";"     ~   ";"13.046   ";"11.797   ";"11.167   ";"     ~   ";"M3V                    ";"  37";"   0"
"528 ";"G 32-35                            ";PM*;00 35 55.5206330979 +10 28 35.513680587;"     ~   ";"17.21    ";"     ~   ";"14.3     ";"     ~   ";"M5V                    ";"  23";"   0"
"529 ";"V* BX Cet                          ";BY*;02 36 15.2668724487 +06 52 17.915599626;"     ~   ";"13.28    ";"     ~   ";"11.405   ";"     ~   ";"M3.5V                  ";" 175";"   1"
"530 ";"HD 16160                           ";PM*;02 36 04.9013368983 +06 53 12.383654295;"     ~   ";"6.81     ";"     ~   ";"5.2      ";"     ~   ";"K3V                    ";" 511";"   1"
"531 ";"G 32-5                             ";PM*;00 15 49.2423147549 +13 33 22.316274483;"     ~   ";"14.0     ";"12.600   ";"12.296   ";"10.04    ";"M4V                    ";"  59";"   0"
"532 ";"LP 469-67                          ";LM*;02 02 16.2429995239 +10 20 13.937753422;"     ~   ";"     ~   ";"     ~   ";"15.711   ";"     ~   ";"M5.5V                  ";"  50";"   0"
"533 ";"LP 518-58                          ";"** ";"21 51 48.365664 +13 36 15.01020        ";"     ~   ";"15.54    ";"13.90    ";"13.61    ";"     ~   ";"M4V                    ";"  25";"   0"
"534 ";"LP 522-46                          ";WD*;23 25 19.8723998499 +14 03 39.604529500;"     ~   ";"16.3     ";"16.05    ";"15.3     ";"15.10    ";"DA                     ";"  28";"   0"
"535 ";"LP 463-23                          ";PM*;23 37 35.9845639312 +16 22 03.287873739;"     ~   ";"17.2     ";"     ~   ";"14.8     ";"     ~   ";"M5.5V                  ";"  16";"   0"
"536 ";"LP 467-16                          ";LM*;"01 11 25.422648 +15 26 21.51204        ";"     ~   ";"16.19    ";"14.43    ";"14.07    ";"11.03    ";"M5.93                  ";"  78";"   0"
"537 ";"V* TZ Ari                          ";Er*;02 00 12.9563198327 +13 03 07.000569241;"15.406   ";"14.100   ";"12.298   ";"10.943   ";"9.195    ";"M4.5V                  ";" 259";"   0"
"538 ";"LP 469-206                         ";Er*;02 16 29.8513937296 +13 35 12.783947560;"     ~   ";"17.77    ";"     ~   ";"15.635   ";"     ~   ";"M5.0Ve                 ";"  50";"   0"
"539 ";"HD 216899                          ";PM*;22 56 34.8046530863 +16 33 12.355636588;"11.323   ";"10.143   ";"8.638    ";"7.657    ";"6.542    ";"M1.5Ve                 ";" 261";"   0"
"540 ";"LSPM J0036+1821                    ";BD*;00 36 16.1118891182 +18 21 10.286665966;"     ~   ";"     ~   ";"     ~   ";"18.451   ";"16.053   ";"L3.5                   ";" 196";"   0"
"541 ";"2MASS J00452143+1634446            ";BD*;00 45 21.4152609704 +16 34 44.736014164;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"L2beta                 ";"  54";"   0"
"542 ";"Ross 775                           ";SB*;21 29 36.8119745172 +17 38 35.865489455;"13.177   ";"11.928   ";"10.303   ";"9.163    ";"7.709    ";"M3.0Ve                 ";" 125";"   0"
"543 ";"Ross 271                           ";PM*;22 11 30.0941051758 +18 25 34.304669630;"12.852   ";"11.737   ";"10.232   ";"9.204    ";"7.965    ";"M2V                    ";" 101";"   0"
"544 ";"BD+19 5116                         ";"** ";"23 31 52.17898 +19 56 14.1505          ";"12.737   ";"11.749   ";"10.165   ";"8.982    ";"7.446    ";"M4+M5                  ";" 432";"   0"
"545 ";"BD+19 5116B                        ";Er*;23 31 52.5753377942 +19 56 14.005026315;"     ~   ";"14.8     ";"     ~   ";"12.165   ";"     ~   ";"M4.0Ve                 ";" 191";"   0"
"546 ";"G 131-26                           ";Er*;00 08 53.9201067097 +20 50 25.593272581;"     ~   ";"15.17    ";"13.52    ";"12.19    ";"10.50    ";"M5V                    ";"  47";"   0"
"547 ";"G 32-6                             ";BY*;00 16 14.6264889537 +19 51 37.540639238;"     ~   ";"13.81    ";"12.145   ";"11.899   ";"     ~   ";"M4.0V                  ";"  59";"   0"
"548 ";"LP 349-25                          ";LM*;00 27 56.0057038615 +22 19 32.635434516;"     ~   ";"18.6     ";"     ~   ";"16.0     ";"     ~   ";"M8Ve                   ";"  68";"   0"
"549 ";"* 54 Psc B                         ";BD*;"00 39 18.91 +21 15 16.8                ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T7.5                   ";"  66";"   1"
"550 ";"* 54 Psc                           ";PM*;00 39 21.8053928046 +21 15 01.712899720;"7.29     ";"6.71     ";"5.88     ";"5.21     ";"4.82     ";"K0.5V                  ";" 547";"   1"
"551 ";"2MASS J01410321+1804502            ";BD*;01 41 03.2518585628 +18 04 50.164072672;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"L0.8V                  ";"  26";"   0"
"552 ";"* 107 Psc                          ";PM*;01 42 29.7625251280 +20 16 06.645657710;"6.57     ";"6.08     ";"5.24     ";"4.55     ";"4.12     ";"K1V                    ";" 525";"   0"
"553 ";"LP 411-6                           ";PM*;02 46 34.7143323312 +16 25 10.203642785;"     ~   ";"18.88    ";"     ~   ";"15.8     ";"     ~   ";"M6.0V                  ";"  29";"   0"
"554 ";"EGGR 148                           ";WD*;21 42 41.0063054408 +20 59 58.123903616;"     ~   ";"13.40    ";"     ~   ";"12.9     ";"     ~   ";"DQ6                    ";" 108";"   0"
"555 ";"G 129-47                           ";PM*;23 57 44.1361608511 +23 18 16.484958527;"     ~   ";"13.23    ";"11.70    ";"11.39    ";"     ~   ";"M3V                    ";"  34";"   0"
"556 ";"G 68-46                            ";PM*;23 51 22.2966320952 +23 44 20.580799416;"     ~   ";"15.33    ";"     ~   ";"13.895   ";"     ~   ";"M4.0V                  ";"  44";"   0"
"557 ";"NAME Teegarden's Star              ";LM*;02 53 00.8917932409 +16 52 52.632190137;"     ~   ";"17.21    ";"     ~   ";"14.1     ";"     ~   ";"dM6                    ";" 132";"   0"
"558 ";"* 85 Peg                           ";SB*;00 02 10.3487193861 +27 04 54.599101714;"6.47     ";"6.42     ";"5.75     ";"5.16     ";"4.73     ";"G5VbFe-2               ";" 533";"   0"
"559 ";"2MASS J00001354+2554180            ";BD*;"00 00 13.54488 +25 54 18.0648          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T4.5                   ";"  27";"   0"
"560 ";"V* FT Psc                          ";LM*;00 50 33.2510237725 +24 49 00.181271056;"14.821   ";"13.779   ";"12.151   ";"10.963   ";"9.422    ";"M4.0V                  ";"  45";"   1"
"561 ";"BD+19 381                          ";PM*;02 35 53.3069698608 +20 13 11.582354640;"13.32    ";"12.138   ";"10.628   ";"9.611    ";"8.403    ";"M3V                    ";"  67";"   0"
"562 ";"* iot Peg                          ";SB*;22 07 00.6655101792 +25 20 42.356386464;"4.190    ";"4.200    ";"3.770    ";"3.36     ";"3.11     ";"F5V                    ";" 432";"   1"
"563 ";"EGGR 283                           ";WD*;22 51 23.0280755320 +29 39 44.441403962;"     ~   ";"16.22    ";"     ~   ";"15.1     ";"     ~   ";"DA8.1                  ";"  73";"   0"
"564 ";"G 130-3                            ";Er*;23 42 52.7465528321 +30 49 21.753918871;"     ~   ";"16.13    ";"     ~   ";"14.121   ";"     ~   ";"M5V                    ";"  37";"   0"
"565 ";"HD 166                             ";BY*;00 06 36.7840068588 +29 01 17.412693890;"     ~   ";"6.88     ";"     ~   ";"5.6      ";"     ~   ";"G8                     ";" 330";"   1"
"566 ";"G 69-47                            ";SB*;01 05 37.6425066824 +28 29 33.572409149;"     ~   ";"16.69    ";"     ~   ";"13.7     ";"     ~   ";"M5.42                  ";"  62";"   0"
"567 ";"LP 294-61                          ";WD*;01 10 44.6790564360 +27 58 15.737460600;"     ~   ";"15.7     ";"16.15    ";"14.9     ";"     ~   ";"DAZ9                   ";"  17";"   0"
"568 ";"G 36-26                            ";PM*;02 36 44.1275847809 +22 40 26.198863038;"     ~   ";"16.3     ";"     ~   ";"14.0     ";"     ~   ";"M5.0V                  ";"  34";"   0"
"569 ";"G 36-24                            ";Er*;02 33 37.1758784184 +24 55 37.687392269;"     ~   ";"14.66    ";"     ~   ";"12.730   ";"     ~   ";"M3.5Ve                 ";"  84";"   0"
"570 ";"V* V374 Peg                        ";Er*;22 01 13.1241989539 +28 18 24.907312662;"     ~   ";"     ~   ";"     ~   ";"11.602   ";"     ~   ";"M3.5Ve                 ";" 195";"   0"
"571 ";"V* GT Peg                          ";BY*;22 51 53.5351209551 +31 45 15.192825225;"     ~   ";"     ~   ";"     ~   ";"11.281   ";"     ~   ";"M3.5V                  ";" 149";"   0"
"572 ";"2MASSI J2254188+312349             ";BD*;"22 54 18.92016 +31 23 49.8300          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T5.0                   ";"  61";"   0"
"573 ";"LP 292-67                          ";PM*;00 20 29.4082613447 +33 05 06.427854154;"     ~   ";"17.2     ";"     ~   ";"14.5     ";"     ~   ";"M5.5V                  ";"  34";"   0"
